ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance
45.129.56.68,mullvad,confirmed,dk,Copenhagen,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,dk-cph-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.88.109.72,mullvad,confirmed,dk,Copenhagen,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,dk-cph-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.88.109.73,mullvad,confirmed,dk,Copenhagen,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,dk-cph-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.197.194,mullvad,confirmed,dk,Copenhagen,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,dk-cph-wg-401,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.197.130,mullvad,confirmed,dk,Copenhagen,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,dk-cph-wg-402,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.127.167.67,mullvad,confirmed,ee,Tallinn,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,ee-tll-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.127.167.87,mullvad,confirmed,ee,Tallinn,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,ee-tll-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.127.167.107,mullvad,confirmed,ee,Tallinn,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,ee-tll-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.188.61.195,mullvad,confirmed,es,Barcelona,wireguard,AS203020,"HOSTROYALE, IN",mullvad_api,2026-04-20,es-bcn-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.188.61.225,mullvad,confirmed,es,Barcelona,wireguard,AS203020,"HOSTROYALE, IN",mullvad_api,2026-04-20,es-bcn-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.253.99.30,mullvad,confirmed,es,Barcelona,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,es-bcn-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.253.99.98,mullvad,confirmed,es,Barcelona,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,es-bcn-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
45.134.213.194,mullvad,confirmed,es,Madrid,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,es-mad-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
45.134.213.207,mullvad,confirmed,es,Madrid,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,es-mad-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.128.194,mullvad,confirmed,es,Madrid,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,es-mad-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.128.226,mullvad,confirmed,es,Madrid,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,es-mad-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.19.207.195,mullvad,confirmed,es,Valencia,wireguard,AS203020,"HOSTROYALE, IN",mullvad_api,2026-04-20,es-vlc-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.19.207.225,mullvad,confirmed,es,Valencia,wireguard,AS203020,"HOSTROYALE, IN",mullvad_api,2026-04-20,es-vlc-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.138.7.132,mullvad,confirmed,fi,Helsinki,bridge,AS50304,"BLIX, NO",mullvad_api,2026-04-20,fi-hel-br-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.204.1.203,mullvad,confirmed,fi,Helsinki,wireguard,AS51765,"CREANOVA-AS Oy Creanova Hosting Solutions Ltd., FI",mullvad_api,2026-04-20,fi-hel-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.204.1.211,mullvad,confirmed,fi,Helsinki,wireguard,AS51765,"CREANOVA-AS Oy Creanova Hosting Solutions Ltd., FI",mullvad_api,2026-04-20,fi-hel-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.204.1.219,mullvad,confirmed,fi,Helsinki,wireguard,AS51765,"CREANOVA-AS Oy Creanova Hosting Solutions Ltd., FI",mullvad_api,2026-04-20,fi-hel-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.138.7.137,mullvad,confirmed,fi,Helsinki,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,fi-hel-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.138.7.157,mullvad,confirmed,fi,Helsinki,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,fi-hel-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.138.7.177,mullvad,confirmed,fi,Helsinki,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,fi-hel-wg-103,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.138.7.197,mullvad,confirmed,fi,Helsinki,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,fi-hel-wg-104,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.133.5,mullvad,confirmed,fi,Helsinki,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fi-hel-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.133.85,mullvad,confirmed,fi,Helsinki,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fi-hel-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.133.165,mullvad,confirmed,fi,Helsinki,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fi-hel-wg-203,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
45.134.79.67,mullvad,confirmed,fr,Bordeaux,wireguard,AS39486,"HOSTROYALE, IN",mullvad_api,2026-04-20,fr-bod-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
45.134.79.97,mullvad,confirmed,fr,Bordeaux,wireguard,AS39486,"HOSTROYALE, IN",mullvad_api,2026-04-20,fr-bod-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
138.199.15.162,mullvad,confirmed,fr,Marseille,wireguard,AS60068,"CDN77 _, GB",mullvad_api,2026-04-20,fr-mrs-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
138.199.15.146,mullvad,confirmed,fr,Marseille,wireguard,AS60068,"CDN77 _, GB",mullvad_api,2026-04-20,fr-mrs-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.66,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.67,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.68,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.69,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-004,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.70,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-005,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.84,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-006,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.126.83,mullvad,confirmed,fr,Paris,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,fr-par-wg-007,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.184.2,mullvad,confirmed,fr,Paris,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,fr-par-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.184.66,mullvad,confirmed,fr,Paris,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,fr-par-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
95.173.222.2,mullvad,confirmed,fr,Paris,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,fr-par-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
95.173.222.31,mullvad,confirmed,fr,Paris,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,fr-par-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.201.188.3,mullvad,confirmed,gb,Glasgow,wireguard,AS203020,"HOSTROYALE, IN",mullvad_api,2026-04-20,gb-glw-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.201.188.33,mullvad,confirmed,gb,Glasgow,wireguard,AS203020,"HOSTROYALE, IN",mullvad_api,2026-04-20,gb-glw-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.252.66,mullvad,confirmed,gb,London,bridge,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-br-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.252.130,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.252.222,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.195.232.66,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.195.232.67,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-004,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.195.232.68,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-005,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.195.232.69,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-006,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.195.232.70,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-007,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.252.138,mullvad,confirmed,gb,London,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,gb-lon-wg-008,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.248.85.33,mullvad,confirmed,gb,London,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,gb-lon-wg-203,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.248.85.48,mullvad,confirmed,gb,London,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,gb-lon-wg-204,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.119.66,mullvad,confirmed,gb,London,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,gb-lon-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.119.2,mullvad,confirmed,gb,London,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,gb-lon-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.119.162,mullvad,confirmed,gb,London,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,gb-lon-wg-304,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.132.2,mullvad,confirmed,gb,Manchester,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,gb-mnc-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
135.136.22.2,mullvad,confirmed,gb,Manchester,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,gb-mnc-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
167.160.13.3,mullvad,confirmed,gb,Manchester,wireguard,AS3170,"VELOXSERV, GB",mullvad_api,2026-04-20,gb-mnc-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
167.160.13.127,mullvad,confirmed,gb,Manchester,wireguard,AS3170,"VELOXSERV, GB",mullvad_api,2026-04-20,gb-mnc-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.102.246.2,mullvad,confirmed,gr,Athens,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,gr-ath-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.102.246.15,mullvad,confirmed,gr,Athens,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,gr-ath-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
103.125.233.18,mullvad,confirmed,hk,Hong Kong,wireguard,AS9312,"XTOM xTom, HK",mullvad_api,2026-04-20,hk-hkg-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.224.2,mullvad,confirmed,hk,Hong Kong,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,hk-hkg-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.224.66,mullvad,confirmed,hk,Hong Kong,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,hk-hkg-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.224.196,mullvad,confirmed,hk,Hong Kong,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,hk-hkg-wg-303,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
154.47.29.2,mullvad,confirmed,hr,Zagreb,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,hr-zag-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
154.47.29.15,mullvad,confirmed,hr,Zagreb,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,hr-zag-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.196.194,mullvad,confirmed,hu,Budapest,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,hu-bud-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.196.130,mullvad,confirmed,hu,Budapest,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,hu-bud-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
79.127.182.130,mullvad,confirmed,hu,Budapest,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,hu-bud-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
79.127.182.160,mullvad,confirmed,hu,Budapest,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,hu-bud-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
129.227.46.130,mullvad,confirmed,id,Jakarta,wireguard,AS21859,"ZEN-ECN - Zenlayer Inc, US",mullvad_api,2026-04-20,id-jpu-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
129.227.46.162,mullvad,confirmed,id,Jakarta,wireguard,AS21859,"ZEN-ECN - Zenlayer Inc, US",mullvad_api,2026-04-20,id-jpu-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.189.2,mullvad,confirmed,ie,Dublin,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,ie-dub-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.189.130,mullvad,confirmed,ie,Dublin,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,ie-dub-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
130.195.213.130,mullvad,confirmed,ie,Dublin,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,ie-dub-wg-103,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
169.150.227.197,mullvad,confirmed,il,Tel Aviv,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,il-tlv-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
169.150.227.210,mullvad,confirmed,il,Tel Aviv,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,il-tlv-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
169.150.227.222,mullvad,confirmed,il,Tel Aviv,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,il-tlv-wg-103,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
178.249.211.66,mullvad,confirmed,it,Milan,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,it-mil-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
178.249.211.79,mullvad,confirmed,it,Milan,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,it-mil-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
178.249.211.92,mullvad,confirmed,it,Milan,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,it-mil-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.225.2,mullvad,confirmed,it,Milan,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,it-mil-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.225.66,mullvad,confirmed,it,Milan,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,it-mil-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.22.91.66,mullvad,confirmed,it,Palermo,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,it-pmo-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.22.91.79,mullvad,confirmed,it,Palermo,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,it-pmo-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.114.136.3,mullvad,confirmed,jp,Osaka,wireguard,AS23959,"OWL-AS-AP Owl Limited, VU",mullvad_api,2026-04-20,jp-osa-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.114.136.34,mullvad,confirmed,jp,Osaka,wireguard,AS23959,"OWL-AS-AP Owl Limited, VU",mullvad_api,2026-04-20,jp-osa-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.114.136.65,mullvad,confirmed,jp,Osaka,wireguard,AS23959,"OWL-AS-AP Owl Limited, VU",mullvad_api,2026-04-20,jp-osa-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.114.136.96,mullvad,confirmed,jp,Osaka,wireguard,AS23959,"OWL-AS-AP Owl Limited, VU",mullvad_api,2026-04-20,jp-osa-wg-004,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.242.4.34,mullvad,confirmed,jp,Tokyo,bridge,AS9009,"M247, RO",mullvad_api,2026-04-20,jp-tyo-br-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
138.199.21.239,mullvad,confirmed,jp,Tokyo,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,jp-tyo-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
138.199.21.226,mullvad,confirmed,jp,Tokyo,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,jp-tyo-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.138.194,mullvad,confirmed,jp,Tokyo,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,jp-tyo-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.201.2,mullvad,confirmed,jp,Tokyo,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,jp-tyo-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
146.70.201.66,mullvad,confirmed,jp,Tokyo,wireguard,AS9009,"M247, RO",mullvad_api,2026-04-20,jp-tyo-wg-203,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.88.22.129,mullvad,confirmed,mx,Queretaro,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,mx-qro-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.88.22.142,mullvad,confirmed,mx,Queretaro,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,mx-qro-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.88.22.155,mullvad,confirmed,mx,Queretaro,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,mx-qro-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
149.88.22.168,mullvad,confirmed,mx,Queretaro,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,mx-qro-wg-004,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
98.98.47.130,mullvad,confirmed,my,Kuala Lumpur,wireguard,AS21859,"ZEN-ECN - Zenlayer Inc, US",mullvad_api,2026-04-20,my-kul-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
162.128.129.98,mullvad,confirmed,my,Kuala Lumpur,wireguard,AS21859,"ZEN-ECN - Zenlayer Inc, US",mullvad_api,2026-04-20,my-kul-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
79.127.149.130,mullvad,confirmed,ng,Lagos,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,ng-los-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
79.127.149.159,mullvad,confirmed,ng,Lagos,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,ng-los-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.134.116,mullvad,confirmed,nl,Amsterdam,bridge,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-br-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.249.66,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.134.82,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.134.83,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.249.69,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-004,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.249.70,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-005,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.134.86,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-006,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
185.65.134.76,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-007,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
193.32.249.73,mullvad,confirmed,nl,Amsterdam,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,nl-ams-wg-008,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
92.60.40.194,mullvad,confirmed,nl,Amsterdam,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,nl-ams-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
92.60.40.209,mullvad,confirmed,nl,Amsterdam,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,nl-ams-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
92.60.40.224,mullvad,confirmed,nl,Amsterdam,wireguard,AS43357,"OWL Owl Limited, VU",mullvad_api,2026-04-20,nl-ams-wg-103,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
169.150.196.2,mullvad,confirmed,nl,Amsterdam,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,nl-ams-wg-201,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
169.150.196.15,mullvad,confirmed,nl,Amsterdam,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,nl-ams-wg-202,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
169.150.196.28,mullvad,confirmed,nl,Amsterdam,wireguard,AS212238,"CDNEXT, GB",mullvad_api,2026-04-20,nl-ams-wg-203,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
176.125.235.71,mullvad,confirmed,no,Oslo,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,no-osl-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
176.125.235.72,mullvad,confirmed,no,Oslo,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,no-osl-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
176.125.235.73,mullvad,confirmed,no,Oslo,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,no-osl-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.253.5,mullvad,confirmed,no,Oslo,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,no-osl-wg-101,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.253.85,mullvad,confirmed,no,Oslo,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,no-osl-wg-102,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
141.98.253.165,mullvad,confirmed,no,Oslo,wireguard,AS39351,"ESAB-AS, SE",mullvad_api,2026-04-20,no-osl-wg-103,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.127.199.2,mullvad,confirmed,no,Stavanger,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,no-svg-wg-001,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.127.199.31,mullvad,confirmed,no,Stavanger,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,no-svg-wg-002,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
194.127.199.62,mullvad,confirmed,no,Stavanger,wireguard,AS50304,"BLIX, NO",mullvad_api,2026-04-20,no-svg-wg-003,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
103.75.11.50,mullvad,confirmed,nz,Auckland,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-04-20,nz-akl-wg-301,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
103.75.11.66,mullvad,confirmed,nz,Auckland,wireguard,AS136557,"HOST-AS-AP Host Universal Pty Ltd, AU",mullvad_api,2026-04-20,nz-akl-wg-302,Public API,Verified no-logs (2023 Swedish police raid); privacy-focused
